城市,线路名称,级别,新车号,旧车号,车型,合同编号,上刊内容,实际上刊时间,预计下刊时间,刊期,类别,车辆状态,营销中心,车牌号,车辆描述,公司名称,分公司名称,客户名称
北京,  ‘694,A++,13156,,JNP6120GV,BB15-SC-002,凤凰妇科医院,2015/2/7 0:00,2015/11/4 0:00,270,,运营车,CBS,京AJ3173,单机,大公共公司,客一,北京宝地广告有限公司
北京,  ‘694,A++,13157,,JNP6120GV,BB15-CBS-104,华赢凯来,2015/9/2 0:00,2015/12/31 0:00,120,,运营车,CBS,京AJ3174,单机,大公共公司,客一,华夏颐和（北京）广告有限公司
北京,  ‘694,A++,13158,,JNP6120GV,BB15-SC-002,凤凰妇科医院,2015/2/7 0:00,2015/11/4 0:00,270,,运营车,CBS,京AJ3175,单机,大公共公司,客一,北京宝地广告有限公司
北京,  ‘694,A++,13159,,JNP6120GV,2015-FGS-001,世巴传媒公益宣传广告,2015/4/17 0:00,2016/4/16 0:00,90,,运营车,CBS,京AJ3176,单机,大公共公司,客一,世巴传媒公益宣传广告
北京,  ‘694,A++,13160,,JNP6120GV,2015-FGS-001,世巴传媒公益宣传广告,2015/4/17 0:00,2016/4/16 0:00,90,,运营车,CBS,京AJ3177,单机,大公共公司,客一,世巴传媒公益宣传广告
北京,  ‘694,A++,13161,,JNP6120GV,BB15-CBS-095,一路捞全球网址导航的广告,2015/8/13 0:00,2015/11/11 0:00,90,,运营车,CBS,京AJ3178,单机,大公共公司,客一,华夏颐和（北京）广告有限公司
北京,  ‘694,A++,13162,,JNP6120GV,2015-FGS-001,世巴传媒公益宣传广告,2015/4/17 0:00,2016/4/16 0:00,90,,运营车,CBS,京AJ3180,单机,大公共公司,客一,世巴传媒公益宣传广告
北京,  ‘694,A++,13163,,JNP6120GV,BB15-CBS-104,华赢凯来,2015/9/2 0:00,2015/12/31 0:00,120,,运营车,CBS,京AJ3181,单机,大公共公司,客一,华夏颐和（北京）广告有限公司
北京,  ‘694,A++,13164,,JNP6120GV,BB15-CBS-019,58同城、58到家,2015/9/27 0:00,2015/10/27 0:00,,,运营车,CBS,京AJ3182,单机,大公共公司,客一,上海瞭望东方广告传播有限公司北京分公司
北京,  ‘694,A++,13165,,JNP6120GV,,,,,,,运营车,CBS,京AJ3185,单机,大公共公司,客一,
北京,  ‘694,A++,13166,,JNP6120GV,,,,,,,运营车,CBS,京AJ3186,单机,大公共公司,客一,
北京,  ‘694,A++,13167,,JNP6120GV,,,,,,,运营车,CBS,京AJ3188,单机,大公共公司,客一,
北京,  ‘694,A++,13168,,JNP6120GV,,,,,,,运营车,CBS,京AJ3189,单机,大公共公司,客一,
北京,  ‘694,A++,13169,,JNP6120GV,,,,,,,运营车,CBS,京AJ3190,单机,大公共公司,客一,
北京,  ‘694,A++,13170,,JNP6120GV,,,,,,,运营车,CBS,京AJ3191,单机,大公共公司,客一,
北京,  ‘694,A++,13171,,JNP6120GV,,,,,,,运营车,CBS,京AJ3192,单机,大公共公司,客一,
北京,  ‘694,A++,13172,,JNP6120GV,2015-FGS-001,世巴传媒公益宣传广告,2015/4/17 0:00,2016/4/16 0:00,90,,运营车,CBS,京AJ3195,单机,大公共公司,客一,世巴传媒公益宣传广告
北京,  ‘694,A++,13173,,JNP6120GV,2015-FGS-001,世巴传媒公益宣传广告,2015/4/17 0:00,2016/4/16 0:00,90,,运营车,CBS,京AJ3196,单机,大公共公司,客一,世巴传媒公益宣传广告
北京,  ‘694,A++,13174,,JNP6120GV,2015-FGS-001,世巴传媒公益宣传广告,2015/4/17 0:00,2016/4/16 0:00,90,,运营车,CBS,京AJ3199,单机,大公共公司,客一,世巴传媒公益宣传广告
北京,  ‘694,A++,13175,,JNP6120GV,2015-FGS-001,世巴传媒公益宣传广告,2015/4/17 0:00,2016/4/16 0:00,90,,运营车,CBS,京AJ3200,单机,大公共公司,客一,世巴传媒公益宣传广告
北京,  ‘694,A++,13523,33720,XMQ6118G,,,,,,,运营车,CBS,京AB1300,单机,大公共公司,客一,
北京,  ‘694,A++,13982,33689,DD6129S06,BB15-CBS-130,,2015/10/26 0:00,2015/11/25 0:00,,,运营车,CBS,京AC5754,单机,大公共公司,客一,
北京,  ‘694,A++,13983,33690,DD6129S06,BB15-CBS-130,,2015/10/26 0:00,2015/11/25 0:00,,,运营车,CBS,京AC5624,单机,大公共公司,客一,
北京,  ‘694,A++,13984,33691,DD6129S06,,,,,,,运营车,CBS,京AC5610,单机,大公共公司,客一,
北京,  ‘694,A++,13985,33692,DD6129S06,,,,,,,运营车,CBS,京AC5744,单机,大公共公司,客一,
北京,  ‘694,A++,13986,33693,DD6129S06,,,,,,,运营车,CBS,京AC5752,单机,大公共公司,客一,
北京,  ‘694,A++,13987,33694,DD6129S06,,,,,,,运营车,CBS,京AC5605,单机,大公共公司,客一,
北京,  ‘694,A++,13988,33695,DD6129S06,,,,,,,运营车,CBS,京AC5583,单机,大公共公司,客一,
北京,  ‘694,A++,13989,33696,DD6129S06,,,,,,,运营车,CBS,京AC5591,单机,大公共公司,客一,
北京,  ‘694,A++,13693,13693,BK6125DK,,,,,,,运营车,CBS,京AA8356,单机,大公共公司,客一,
北京,  ‘694,A++,13690,13690,BK6125DK,,,,,,,运营车,CBS,京AA8351,单机,大公共公司,客一,
北京,  ‘694,A++,13691,13691,BK6125DK,,,,,,,运营车,CBS,京AA8353,单机,大公共公司,客一,
北京,  ‘694,A++,13692,13692,BK6125DK,,,,,,,运营车,CBS,京AA8354,单机,大公共公司,客一,
北京,  ‘693,A+,43114,43114,XMQ6118G,,,,,,,运营车,CBS,京AB1545,单机,大公共公司,客四,
北京,  ‘693,A+,43116,43116,XMQ6118G,,,,,,,运营车,CBS,京AB1547,单机,大公共公司,客四,
北京,  ‘693,A+,43117,43117,XMQ6118G,,,,,,,运营车,CBS,京AB1548,单机,大公共公司,客四,
北京,  ‘693,A+,43122,43122,XMQ6118G,,,,,,,运营车,CBS,京AB1553,单机,大公共公司,客四,
北京,  ‘693,A+,43120,43120,XMQ6118G,,,,,,,机动车,CBS,京AB1551,单机,大公共公司,客四,
北京,  ‘693,A+,43123,43123,XMQ6118G,,,,,,,运营车,CBS,京AB1554,单机,大公共公司,客四,
北京,  ‘693,A+,43124,43124,XMQ6118G,,,,,,,班车,CBS,京AB1555,单机,大公共公司,客四,
北京,  ‘693,A+,43125,43125,XMQ6118G,,,,,,,班车,CBS,京AB1556,单机,大公共公司,客四,
北京,  ‘693,A+,43118,43118,XMQ6118G,,,,,,,运营车,CBS,京AB1549,单机,大公共公司,客四,
北京,  ‘693,A+,430703,S30387,DD6118S11,,,,,,,运营车,CBS,京A/B8874,单机,大公共公司,客四,
北京,  ‘693,A+,430704,S30388,DD6118S11,,,,,,,机动车,CBS,京A/B8896,单机,大公共公司,客四,
北京,  ‘693,A+,430705,S30390,DD6118S11,,,,,,,机动车,CBS,京A/B8940,单机,大公共公司,客四,
北京,  ‘693,A+,430702,S30385,DD6118S11,,,,,,,运营车,CBS,京A/B8919,单机,大公共公司,客四,
北京,  ‘693,A+,430695,S30329,DD6118S11,,,,,,,运营车,CBS,京A/B8905,单机,大公共公司,客四,
北京,  ‘693,A+,430700,S30344,DD6118S11,,,,,,,运营车,CBS,京A/B8415,单机,大公共公司,客四,
北京,  ‘693,A+,430701,S30345,DD6118S11,,,,,,,运营车,CBS,京A/B8942,单机,大公共公司,客四,
北京,  ‘693,A+,430698,S30338,DD6118S11,,,,,,,运营车,CBS,京A/B8937,单机,大公共公司,客四,
北京,  ‘693,A+,430699,S30339,DD6118S11,,,,,,,运营车,CBS,京A/B8419,单机,大公共公司,客四,
北京,  ‘693,A+,430696,S30333,DD6118S11,,,,,,,运营车,CBS,京A/B8928,单机,大公共公司,客四,
北京,  ‘693,A+,430697,S30334,DD6118S11,,,,,,,运营车,CBS,京A/B8911,单机,大公共公司,客四,
北京,  ‘693,A+,430694,S30326,DD6118S11,,,,,,,运营车,CBS,京A/B8873,单机,大公共公司,客四,
北京,  ‘693,A+,430682,S30309,DD6118S11,,,,,,,运营车,CBS,京A/B8895,单机,大公共公司,客四,
北京,  ‘693,A+,430683,S30310,DD6118S11,,,,,,,运营车,CBS,京A/B8889,单机,大公共公司,客四,
北京,  ‘693,A+,430690,S30320,DD6118S11,BB15-CBS-006,三元食品,2015/9/15 0:00,2015/11/14 0:00,,,运营车,CBS,京A/B8867,单机,大公共公司,客四,上海瞭望东方广告传播有限公司北京分公司
北京,  ‘693,A+,430691,S30321,DD6118S11,,,,,,,运营车,CBS,京A/B8849,单机,大公共公司,客四,
北京,  ‘693,A+,430692,S30322,DD6118S11,,,,,,,运营车,CBS,京A/B8852,单机,大公共公司,客四,
北京,  ‘693,A+,430693,S30323,DD6118S11,,,,,,,运营车,CBS,京A/B8871,单机,大公共公司,客四,
北京,  ‘693,A+,430684,S30312,DD6118S11,BB15-CBS-006,三元食品,2015/9/15 0:00,2015/11/14 0:00,,,运营车,CBS,京A/B8913,单机,大公共公司,客四,上海瞭望东方广告传播有限公司北京分公司
北京,  ‘693,A+,430685,S30313,DD6118S11,,,,,,,运营车,CBS,京A/B8982,单机,大公共公司,客四,
北京,  ‘693,A+,430686,S30314,DD6118S11,,,,,,,运营车,CBS,京A/B8899,单机,大公共公司,客四,
北京,  ‘693,A+,430687,S30315,DD6118S11,,,,,,,运营车,CBS,京A/B8978,单机,大公共公司,客四,
北京,  ‘693,A+,430688,S30316,DD6118S11,,,,,,,运营车,CBS,京A/B8962,单机,大公共公司,客四,
北京,  ‘693,A+,430689,S30317,DD6118S11,,,,,,,运营车,CBS,京A/B8965,单机,大公共公司,客四,
北京,  ‘692,A+,340540,34392,BK6160K2,BB15-CBS-101,永旺梦乐城,2015/8/25 0:00,2015/11/23 0:00,90,,运营车,CBS,京A/D0226,16米巡洋舰,大公共公司,客三,华夏颐和（北京）广告有限公司
北京,  ‘692,A+,340541,34393,BK6160K2,BB15-CBS-101,永旺梦乐城,2015/8/25 0:00,2015/11/23 0:00,90,,运营车,CBS,京A/D0265,16米巡洋舰,大公共公司,客三,华夏颐和（北京）广告有限公司
北京,  ‘692,A+,340542,34394,BK6160K2,BB15-CBS-006,三元食品,2015/9/15 0:00,2015/11/14 0:00,,,运营车,CBS,京A/D0145,16米巡洋舰,大公共公司,客三,上海瞭望东方广告传播有限公司北京分公司
北京,  ‘692,A+,340543,34395,BK6160K2,BB15-CBS-006,三元食品,2015/9/15 0:00,2015/11/14 0:00,,,运营车,CBS,京A/D0187,16米巡洋舰,大公共公司,客三,上海瞭望东方广告传播有限公司北京分公司
北京,  ‘692,A+,340544,34396,BK6160K2,,,,,,,运营车,CBS,京A/D0177,16米巡洋舰,大公共公司,客三,
北京,  ‘692,A+,340545,34397,BK6160K2,,,,,,,运营车,CBS,京A/D0251,16米巡洋舰,大公共公司,客三,
北京,  ‘692,A+,340546,34398,BK6160K2,BB15-CBS-074,红星二锅头,2015/10/4 0:00,2015/11/3 0:00,,,运营车,CBS,京A/D0193,16米巡洋舰,大公共公司,客三,华夏颐和（北京）广告有限公司
北京,  ‘692,A+,340547,34399,BK6160K2,BB15-CBS-074,红星二锅头,2015/10/4 0:00,2015/11/3 0:00,,,运营车,CBS,京A/D0214,16米巡洋舰,大公共公司,客三,华夏颐和（北京）广告有限公司
北京,  ‘692,A+,340548,34400,BK6160K2,BB15-CBS-074,红星二锅头,2015/10/4 0:00,2015/11/3 0:00,,,运营车,CBS,京A/D0220,16米巡洋舰,大公共公司,客三,华夏颐和（北京）广告有限公司
北京,  ‘692,A+,340549,34401,BK6160K2,BB15-CBS-074,红星二锅头,2015/10/4 0:00,2015/11/3 0:00,,,运营车,CBS,京A/D0223,16米巡洋舰,大公共公司,客三,华夏颐和（北京）广告有限公司
北京,  ‘692,A+,340550,34402,BK6160K2,,,,,,,运营车,CBS,京A/D0260,16米巡洋舰,大公共公司,客三,
北京,  ‘692,A+,340551,34403,BK6160K2,,,,,,,运营车,CBS,京A/D0199,16米巡洋舰,大公共公司,客三,
北京,  ‘692,A+,340552,34404,BK6160K2,,,,,,,运营车,CBS,京A/D0178,16米巡洋舰,大公共公司,客三,
北京,  ‘692,A+,340553,34405,BK6160K2,,,,,,,运营车,CBS,京A/D0195,16米巡洋舰,大公共公司,客三,
北京,  ‘692,A+,340554,34406,BK6160K2,,,,,,,运营车,CBS,京A/D0047,16米巡洋舰,大公共公司,客三,
北京,  ‘692,A+,340555,34407,BK6160K2,,,,,,,运营车,CBS,京A/D0256,16米巡洋舰,大公共公司,客三,
北京,  ‘692,A+,340556,34408,BK6160K2,,,,,,,运营车,CBS,京A/D0042,16米巡洋舰,大公共公司,客三,
北京,  ‘692,A+,340557,34409,BK6160K2,,,,,,,运营车,CBS,京A/D0186,16米巡洋舰,大公共公司,客三,
北京,  ‘692,A+,340558,34410,BK6160K2,,,,,,,运营车,CBS,京A/D0233,16米巡洋舰,大公共公司,客三,
北京,  ‘692,A+,340559,34411,BK6160K2,,,,,,,运营车,CBS,京A/D0229,16米巡洋舰,大公共公司,客三,
北京,  ‘692,A+,340560,34412,BK6160K2,BB15-CBS-101,永旺梦乐城,2015/8/25 0:00,2015/11/23 0:00,90,,运营车,CBS,京A/D0200,16米巡洋舰,大公共公司,客三,华夏颐和（北京）广告有限公司
北京,  ‘692,A+,340561,34413,BK6160K2,,,,,,,运营车,CBS,京A/D0157,16米巡洋舰,大公共公司,客三,
北京,  ‘692,A+,340562,34414,BK6160K2,BB15-CBS-101,永旺梦乐城,2015/8/25 0:00,2015/11/23 0:00,90,,运营车,CBS,京A/D0243,16米巡洋舰,大公共公司,客三,华夏颐和（北京）广告有限公司
北京,  ‘692,A+,340563,34415,BK6160K2,BB15-CBS-101,永旺梦乐城,2015/8/25 0:00,2015/11/23 0:00,90,,运营车,CBS,京A/D0255,16米巡洋舰,大公共公司,客三,华夏颐和（北京）广告有限公司
北京,  ‘692,A+,340564,34416,BK6160K2,,,,,,,运营车,CBS,京A/D0242,16米巡洋舰,大公共公司,客三,
北京,  ‘692,A+,340565,34417,BK6160K2,,,,,,,运营车,CBS,京A/D0250,16米巡洋舰,大公共公司,客三,
北京,  ‘692,A+,340566,34418,BK6160K2,,,,,,,运营车,CBS,京A/D0205,16米巡洋舰,大公共公司,客三,
北京,  ‘692,A+,340567,34419,BK6160K2,,,,,,,运营车,CBS,京A/D0164,16米巡洋舰,大公共公司,客三,
北京,  ‘692,A+,340568,34420,BK6160K2,,,,,,,运营车,CBS,京A/D0173,16米巡洋舰,大公共公司,客三,
北京,  ‘692,A+,33001,S30001,DD6118S11,BB15-CBS-095,一路捞全球网址导航的广告,2015/8/13 0:00,2015/11/11 0:00,90,,运营车,CBS,京A/B1067,单机,大公共公司,客三,华夏颐和（北京）广告有限公司
北京,  ‘692,A+,33002,S30002,DD6118S11,BB15-CBS-095,一路捞全球网址导航的广告,2015/8/13 0:00,2015/11/11 0:00,90,,运营车,CBS,京A/B1068,单机,大公共公司,客三,华夏颐和（北京）广告有限公司
北京,  ‘691,A+,37172,S70172,BK6111CNGZ3,BB15-CBS-019,58同城、58到家,2015/9/27 0:00,2015/10/27 0:00,,,运营车,CBS,京A/C0101,单机,大公共公司,客三,上海瞭望东方广告传播有限公司北京分公司
北京,  ‘691,A+,37173,S70173,BK6111CNGZ3,,,,,,,运营车,CBS,京A/C0072,单机,大公共公司,客三,
北京,  ‘691,A+,37174,S70174,BK6111CNGZ3,,,,,,,运营车,CBS,京A/B9927,单机,大公共公司,客三,
北京,  ‘691,A+,37177,S70177,BK6111CNGZ3,,,,,,,运营车,CBS,京A/B9973,单机,大公共公司,客三,
北京,  ‘691,A+,37178,S70178,BK6111CNGZ3,,,,,,,运营车,CBS,京A/C0065,单机,大公共公司,客三,
北京,  ‘691,A+,37179,S70179,BK6111CNGZ3,,,,,,,运营车,CBS,京A/C0061,单机,大公共公司,客三,
北京,  ‘691,A+,37180,S70180,BK6111CNGZ3,,,,,,,运营车,CBS,京A/B9977,单机,大公共公司,客三,
北京,  ‘691,A+,37181,S70181,BK6111CNGZ3,,,,,,,运营车,CBS,京A/C0105,单机,大公共公司,客三,
北京,  ‘691,A+,37182,S70182,BK6111CNGZ3,,,,,,,运营车,CBS,京A/B9991,单机,大公共公司,客三,
北京,  ‘691,A+,37145,S70145,BK6111CNGZ3,,,,,,,运营车,CBS,京A/C0095,单机,大公共公司,客三,
北京,  ‘691,A+,37160,S70160,BK6111CNGZ3,BB15-CBS-095,一路捞全球网址导航的广告,2015/8/13 0:00,2015/11/11 0:00,90,,运营车,CBS,京A/B9961,单机,大公共公司,客三,华夏颐和（北京）广告有限公司
北京,  ‘691,A+,37161,S70161,BK6111CNGZ3,BB15-CBS-095,一路捞全球网址导航的广告,2015/8/13 0:00,2015/11/11 0:00,90,,运营车,CBS,京A/C0133,单机,大公共公司,客三,华夏颐和（北京）广告有限公司
北京,  ‘691,A+,37150,S70150,BK6111CNGZ3,BB15-CBS-095,一路捞全球网址导航的广告,2015/8/13 0:00,2015/11/11 0:00,90,,运营车,CBS,京A/B9997,单机,大公共公司,客三,华夏颐和（北京）广告有限公司
北京,  ‘691,A+,37151,S70151,BK6111CNGZ3,BB15-CBS-095,一路捞全球网址导航的广告,2015/8/13 0:00,2015/11/11 0:00,90,,运营车,CBS,京A/B9983,单机,大公共公司,客三,华夏颐和（北京）广告有限公司
北京,  ‘691,A+,37152,S70152,BK6111CNGZ3,,,,,,,运营车,CBS,京A/C0066,单机,大公共公司,客三,
北京,  ‘691,A+,37153,S70153,BK6111CNGZ3,,,,,,,运营车,CBS,京A/C0062,单机,大公共公司,客三,
北京,  ‘691,A+,37154,S70154,BK6111CNGZ3,,,,,,,运营车,CBS,京A/C0067,单机,大公共公司,客三,
北京,  ‘691,A+,37155,S70155,BK6111CNGZ3,BB15-CBS-095,一路捞全球网址导航的广告,2015/8/13 0:00,2015/11/11 0:00,90,,运营车,CBS,京A/C0090,单机,大公共公司,客三,华夏颐和（北京）广告有限公司
北京,  ‘691,A+,37147,S70147,BK6111CNGZ3,BB15-CBS-006,三元食品,2015/9/15 0:00,2015/11/14 0:00,,,运营车,CBS,京A/C0081,单机,大公共公司,客三,上海瞭望东方广告传播有限公司北京分公司
北京,  ‘691,A+,37148,S70148,BK6111CNGZ3,BB15-CBS-095,一路捞全球网址导航的广告,2015/8/13 0:00,2015/11/11 0:00,90,,运营车,CBS,京A/B9917,单机,大公共公司,客三,华夏颐和（北京）广告有限公司
北京,  ‘691,A+,37163,S70163,BK6111CNGZ3,,,,,,,运营车,CBS,京A/C0114,单机,大公共公司,客三,
北京,  ‘691,A+,37168,S70168,BK6111CNGZ3,,,,,,,运营车,CBS,京A/C0120,单机,大公共公司,客三,
北京,  ‘691,A+,37169,S70169,BK6111CNGZ3,BB15-CBS-019,58同城、58到家,2015/9/27 0:00,2015/10/27 0:00,,,运营车,CBS,京A/B9968,单机,大公共公司,客三,上海瞭望东方广告传播有限公司北京分公司
北京,  ‘691,A+,37165,S70165,BK6111CNGZ3,,,,,,,运营车,CBS,京A/B9946,单机,大公共公司,客三,
北京,  ‘691,A+,37166,S70166,BK6111CNGZ3,BB15-CBS-006,三元食品,2015/9/15 0:00,2015/11/14 0:00,,,运营车,CBS,京A/C0097,单机,大公共公司,客三,上海瞭望东方广告传播有限公司北京分公司
北京,  ‘691,A+,33424,S30424,XMQ6125G,,,,,,,机动车,CBS,京A/C6147,单机,大公共公司,客三,
北京,  ‘691,A+,310176,,ZK6125HNG2,,,,,,,运营车,CBS,京AT6510,单机,大公共公司,客三,
北京,  ‘691,A+,310177,,ZK6125HNG2,,,,,,,运营车,CBS,京AT6573,单机,大公共公司,客三,
北京,  ‘691,A+,310178,,ZK6125HNG2,,,,,,,运营车,CBS,京AT6555,单机,大公共公司,客三,
北京,  ‘691,A+,310179,,ZK6125HNG2,,,,,,,运营车,CBS,京AT6527,单机,大公共公司,客三,
北京,  ‘691,A+,310180,,ZK6125HNG2,,,,,,,运营车,CBS,京AT6591,单机,大公共公司,客三,
北京,  ‘691,A+,310181,,ZK6125HNG2,,,,,,,运营车,CBS,京AT6570,单机,大公共公司,客三,
北京,  ‘691,A+,310182,,ZK6125HNG2,,,,,,,运营车,CBS,京AT6559,单机,大公共公司,客三,
北京,  ‘691,A+,310183,,ZK6125HNG2,,,,,,,运营车,CBS,京AT6566,单机,大公共公司,客三,
北京,  ‘691,A+,310184,,ZK6125HNG2,,,,,,,运营车,CBS,京AT6582,单机,大公共公司,客三,
北京,  ‘691,A+,310185,,ZK6125HNG2,,,,,,,运营车,CBS,京AT6372,单机,大公共公司,客三,
北京,  ‘691,A+,310186,,ZK6125HNG2,,,,,,,运营车,CBS,京AM1094,单机,大公共公司,客三,
北京,  ‘691,A+,310187,,ZK6125HNG2,,,,,,,运营车,CBS,京AT6572,单机,大公共公司,客三,
北京,  ‘690,A++,74027,Z40001,DD6181S05,,,,,,,运营车,CBS,京AC2603,18米巡洋舰,大公共公司,客七,
北京,  ‘690,A++,74028,Z40002,DD6181S05,,,,,,,运营车,CBS,京AB9614,18米巡洋舰,大公共公司,客七,
北京,  ‘690,A++,74029,Z40003,DD6181S05,,,,,,,运营车,CBS,京AB9594,18米巡洋舰,大公共公司,客七,
北京,  ‘690,A++,74030,Z40004,DD6181S05,BB15-SC-002,凤凰妇科医院,2015/2/7 0:00,2015/11/4 0:00,270,,运营车,CBS,京AC2643,18米巡洋舰,大公共公司,客七,北京宝地广告有限公司
北京,  ‘690,A++,74031,Z40005,DD6181S05,BB15-SC-002,凤凰妇科医院,2015/2/7 0:00,2015/11/4 0:00,270,,运营车,CBS,京AB9514,18米巡洋舰,大公共公司,客七,北京宝地广告有限公司
北京,  ‘690,A++,74032,Z40006,DD6181S05,,,,,,,运营车,CBS,京AC2574,18米巡洋舰,大公共公司,客七,
北京,  ‘690,A++,74033,Z40007,DD6181S05,,,,,,,运营车,CBS,京AB9604,18米巡洋舰,大公共公司,客七,
北京,  ‘690,A++,74034,Z40008,DD6181S05,,,,,,,运营车,CBS,京AC2601,18米巡洋舰,大公共公司,客七,
北京,  ‘690,A++,74035,Z40009,DD6181S05,,,,,,,运营车,CBS,京AC2541,18米巡洋舰,大公共公司,客七,
北京,  ‘690,A++,74036,Z40010,DD6181S05,,,,,,,运营车,CBS,京AB9524,18米巡洋舰,大公共公司,客七,
北京,  ‘690,A++,74037,Z40011,DD6181S05,,,,,,,运营车,CBS,京AC2562,18米巡洋舰,大公共公司,客七,
北京,  ‘690,A++,74038,Z40012,DD6181S05,,,,,,,运营车,CBS,京AC2571,18米巡洋舰,大公共公司,客七,
北京,  ‘690,A++,74039,Z40013,DD6181S05,,,,,,,运营车,CBS,京AC2647,18米巡洋舰,大公共公司,客七,
北京,  ‘690,A++,74040,Z40014,DD6181S05,,,,,,,运营车,CBS,京AB9434,18米巡洋舰,大公共公司,客七,
北京,  ‘690,A++,74041,Z40015,DD6181S05,,,,,,,运营车,CBS,京AB9435,18米巡洋舰,大公共公司,客七,
北京,  ‘690,A++,74042,Z40016,DD6181S05,BB15-CBS-112-1,中粮长城,2015/9/15 0:00,2015/12/14 0:00,90,,运营车,CBS,京AB9574,18米巡洋舰,大公共公司,客七,北京金景盛传媒广告有限公司
北京,  ‘690,A++,74043,Z40017,DD6181S05,BB15-CBS-112-1,中粮长城,2015/9/15 0:00,2015/12/14 0:00,90,,运营车,CBS,京AC0954,18米巡洋舰,大公共公司,客七,北京金景盛传媒广告有限公司
北京,  ‘690,A++,74044,Z40018,DD6181S05,BB15-CBS-112-1,中粮长城,2015/9/15 0:00,2015/12/14 0:00,90,,运营车,CBS,京AC2644,18米巡洋舰,大公共公司,客七,北京金景盛传媒广告有限公司
